timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
1666,0.158,9.667,1.263,0.0122,0.0073,0.0012
1671,0.153,9.662,1.268,0.0134,0.0061,0.0012
1676,0.167,9.657,1.292,0.0122,0.0061,0.0012
1681,0.201,9.624,1.287,0.0134,0.0061,-0.0012
1686,0.163,9.648,1.273,0.0134,0.0049,0.0012
1691,0.187,9.681,1.268,0.0110,0.0061,0.0012
1696,0.139,9.619,1.302,0.0122,0.0061,0.0012
1701,0.158,9.648,1.316,0.0134,0.0061,0.0024
1706,0.163,9.643,1.306,0.0134,0.0049,0.0012
1711,0.134,9.653,1.278,0.0134,0.0073,0.0012
1716,0.158,9.672,1.287,0.0122,0.0073,0.0000
1721,0.172,9.638,1.278,0.0134,0.0049,0.0000
1726,0.163,9.653,1.268,0.0159,0.0073,0.0012
1731,0.172,9.677,1.273,0.0110,0.0073,0.0012
1736,0.148,9.653,1.297,0.0147,0.0037,0.0012
1741,0.172,9.657,1.263,0.0134,0.0061,0.0012
1746,0.177,9.638,1.297,0.0134,0.0073,0.0000
1751,0.163,9.643,1.302,0.0110,0.0037,0.0000
1756,0.172,9.677,1.292,0.0122,0.0073,0.0012
1761,0.139,9.677,1.273,0.0147,0.0086,0.0012
1766,0.158,9.638,1.287,0.0122,0.0037,0.0012
1771,0.172,9.648,1.273,0.0134,0.0049,0.0000
1776,0.177,9.662,1.268,0.0122,0.0061,0.0012
1781,0.167,9.643,1.268,0.0110,0.0049,0.0024
1786,0.158,9.653,1.259,0.0134,0.0073,0.0024
1791,0.167,9.653,1.283,0.0147,0.0049,0.0012
1796,0.191,9.629,1.259,0.0134,0.0073,0.0024
1801,0.201,9.638,1.283,0.0122,0.0061,0.0012
1806,0.158,9.691,1.287,0.0110,0.0061,0.0012
1811,0.153,9.653,1.268,0.0122,0.0061,0.0000
1816,0.148,9.643,1.287,0.0147,0.0037,0.0000
1821,0.167,9.638,1.306,0.0134,0.0061,-0.0012
1826,0.177,9.653,1.311,0.0134,0.0049,0.0000
1831,0.167,9.672,1.287,0.0122,0.0061,0.0012
1836,0.182,9.667,1.268,0.0134,0.0073,0.0000
1841,0.144,9.643,1.273,0.0134,0.0061,0.0012
1846,0.167,9.614,1.287,0.0147,0.0024,0.0012
1851,0.139,9.662,1.268,0.0110,0.0049,0.0012
1856,0.167,9.662,1.297,0.0134,0.0049,0.0012
1861,0.158,9.653,1.283,0.0122,0.0073,0.0024
1866,0.172,9.681,1.297,0.0134,0.0049,0.0012
1871,0.144,9.653,1.292,0.0110,0.0061,0.0000
1876,0.172,9.634,1.287,0.0134,0.0061,0.0012
1881,0.167,9.648,1.273,0.0110,0.0073,0.0012
1886,0.201,9.619,1.287,0.0134,0.0061,0.0000
1891,0.182,9.629,1.297,0.0134,0.0061,0.0000
1896,0.158,9.648,1.297,0.0147,0.0073,0.0000
1901,0.201,9.662,1.302,0.0147,0.0049,0.0012
1906,0.167,9.672,1.283,0.0110,0.0061,0.0012
1911,0.172,9.667,1.292,0.0122,0.0037,0.0012
1916,0.201,9.638,1.292,0.0098,0.0049,0.0000
1921,0.139,9.681,1.263,0.0122,0.0061,0.0000
1926,0.163,9.629,1.297,0.0134,0.0073,0.0000
1931,0.182,9.648,1.278,0.0110,0.0061,0.0012
1936,0.163,9.672,1.283,0.0147,0.0049,0.0000
1941,0.158,9.657,1.287,0.0134,0.0049,0.0000
1946,0.187,9.634,1.268,0.0147,0.0073,0.0000
1951,0.167,9.653,1.287,0.0134,0.0049,0.0000
1956,0.148,9.686,1.292,0.0122,0.0061,0.0012
1961,0.129,9.619,1.302,0.0134,0.0061,0.0000
1966,0.167,9.629,1.273,0.0134,0.0073,0.0012
1971,0.187,9.653,1.292,0.0134,0.0073,0.0000
1976,0.182,9.638,1.297,0.0134,0.0049,0.0012
1981,0.182,9.653,1.297,0.0134,0.0073,0.0000
1986,0.191,9.648,1.283,0.0147,0.0061,0.0000
1991,0.148,9.653,1.292,0.0122,0.0061,0.0000
1996,0.153,9.662,1.292,0.0122,0.0061,0.0000
2001,0.139,9.691,1.287,0.0122,0.0073,0.0012
2006,0.172,9.657,1.283,0.0134,0.0061,0.0012
2011,0.177,9.648,1.287,0.0147,0.0061,0.0000
2016,0.167,9.643,1.306,0.0134,0.0049,0.0012
2021,0.167,9.681,1.278,0.0110,0.0061,0.0000
2026,0.177,9.662,1.268,0.0122,0.0061,0.0012
2031,0.172,9.657,1.302,0.0134,0.0061,0.0012
2036,0.172,9.629,1.268,0.0134,0.0049,0.0012
2041,0.167,9.638,1.278,0.0147,0.0073,0.0012
2046,0.177,9.643,1.292,0.0134,0.0073,0.0000
2051,0.153,9.638,1.297,0.0134,0.0049,0.0012
2056,0.167,9.614,1.316,0.0134,0.0049,0.0024
2061,0.187,9.657,1.283,0.0147,0.0073,0.0012
2066,0.158,9.653,1.297,0.0134,0.0049,0.0024
2071,0.182,9.648,1.283,0.0122,0.0061,0.0012
2076,0.163,9.648,1.273,0.0134,0.0073,0.0012
2081,0.196,9.686,1.268,0.0122,0.0049,0.0012
2086,0.191,9.677,1.273,0.0122,0.0061,0.0000
2091,0.163,9.657,1.268,0.0122,0.0061,0.0000
2096,0.172,9.672,1.302,0.0122,0.0073,0.0000
2101,0.196,9.672,1.306,0.0110,0.0049,0.0000
2106,0.144,9.662,1.278,0.0110,0.0049,0.0000
2111,0.163,9.653,1.292,0.0147,0.0049,0.0024
2116,0.172,9.667,1.302,0.0122,0.0073,0.0000
2121,0.187,9.643,1.292,0.0134,0.0073,0.0012
2126,0.158,9.629,1.273,0.0147,0.0049,0.0012
2131,0.144,9.657,1.287,0.0134,0.0073,0.0000
2136,0.167,9.662,1.273,0.0147,0.0049,0.0012
2141,0.177,9.672,1.302,0.0110,0.0061,0.0012
2146,0.163,9.638,1.278,0.0159,0.0061,0.0012
2151,0.163,9.629,1.273,0.0147,0.0061,0.0012
2156,0.148,9.672,1.283,0.0134,0.0061,0.0012
2161,0.201,9.648,1.297,0.0147,0.0061,0.0012
2166,0.172,9.662,1.268,0.0122,0.0049,0.0012
2171,0.172,9.667,1.287,0.0147,0.0061,0.0012
2176,0.167,9.643,1.287,0.0147,0.0073,0.0012
2181,0.187,9.657,1.302,0.0122,0.0061,0.0012
2186,0.172,9.653,1.297,0.0134,0.0049,0.0000
