timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
2095,-1.675,9.279,0.790,0.0342,0.0733,-0.0305
2100,-1.488,9.217,0.732,0.0501,0.0696,-0.0684
2105,-1.780,8.987,0.622,0.0648,0.0623,-0.1002
2110,-2.259,8.858,0.502,0.0696,0.0538,-0.0904
2115,-2.383,8.667,0.392,0.0648,0.0611,-0.0513
2120,-2.039,8.490,0.306,0.0513,0.0623,-0.0208
2125,-1.426,8.552,0.368,0.0281,0.0611,-0.0269
2130,-1.737,8.696,0.522,0.0183,0.0305,-0.0403
2135,-2.125,8.657,0.526,0.0195,0.0318,-0.0415
2140,-2.216,8.739,0.589,0.0147,0.0403,-0.0244
2145,-2.197,8.887,0.675,0.0183,0.0403,0.0037
2150,-1.761,8.882,0.708,0.0281,0.0648,-0.0073
2155,-1.192,8.844,0.799,0.0342,0.0696,-0.0525
2160,-1.608,9.045,0.814,0.0501,0.0538,-0.1026
2165,-2.369,8.911,0.737,0.0721,0.0513,-0.1026
2170,-2.216,8.734,0.536,0.0770,0.0599,-0.0599
2175,-1.263,8.590,0.574,0.0648,0.0843,-0.0464
2180,-1.053,8.585,0.536,0.0599,0.0489,-0.0757
2185,-1.886,8.490,0.383,0.0550,0.0195,-0.0855
2190,-2.273,8.351,0.292,0.0354,0.0257,-0.0574
2195,-1.890,8.370,0.354,0.0098,0.0367,-0.0232
2200,-1.369,8.518,0.502,-0.0061,0.0379,-0.0330
2205,-1.402,8.830,0.670,-0.0122,0.0342,-0.0794
2210,-1.957,9.011,0.799,0.0061,0.0305,-0.1026
2215,-3.063,9.270,0.684,0.0244,0.0098,-0.0305
